customer_id,tax_id,tax_code,customer_name,state,city,postcode,street,number,unit,region,district,lon,lat,ship_to_address,valid_from,valid_to,units_purchased,loyalty_segment
11108894,NULL,NULL,"MERRIFIELD,  JEFFREY J",IN,TENNYSON,47637.0,S CHURCH ST,401.0,NULL,Indiana,87.0,-87.119725,38.079525,"IN, 47637.0, S CHURCH ST, 401.0",1539250267,NULL,6,1
44007831,NULL,NULL,"MC DERMOTT,  MICHAEL A",TX,UNINCORPORATED,77449,SANDY VALLEY  DR,6002,NULL,TX,NULL,-95.730273,29.8657293,"TX, 77449, SANDY VALLEY  DR, 6002",1539069916,NULL,1,0
2853630,NULL,NULL,"GALVEZ,  CHARLETTE S",MN,Fergus Falls,56537,E CAVOUR AVE,711,NULL,NULL,NULL,-96.0646389,46.2847876,"MN, 56537, E CAVOUR AVE, 711",1520586937,NULL,3,0
22686965,NULL,NULL,"VARGAS,  CHERYL",IL,Mettawa,60045,W Emma Ln,13875,NULL,IL,NULL,-87.90291859999998,42.2493284,"IL, 60045, W Emma Ln, 13875",1533454947,NULL,3,0
15437154,NULL,NULL,"DZIENNIK JR,  JOHN N",FL,NULL,33145,SW 16TH TER,3420,NULL,NULL,NULL,-80.2513396,25.7564496,"FL, 33145, SW 16TH TER, 3420",1540297205,NULL,18,3
4475342,NULL,NULL,"RIOS,  SABINO",VA,VIRGINIA BEACH,23452,LYNNHAVEN PKWY,580,NULL,VA,Virginia Beach City,-76.0661329,36.8306253,"VA, 23452, LYNNHAVEN PKWY, 580",1521381625,NULL,63,3
18736465,NULL,NULL,"PASSAMENTT,  JACINTA",CA,NULL,90042,E IRVINGTON TER,5124,NULL,NULL,NULL,-118.20481,34.11618,"CA, 90042, E IRVINGTON TER, 5124",1542054982,NULL,8,2
1666567,NULL,NULL,"SNOWDEN,  VERDIS L",MO,RAYTOWN,64138.0,E 82ND TER,9713,NULL,NULL,NULL,-94.4675523,38.9729615,"MO, 64138.0, E 82ND TER, 9713",1532514835,NULL,8,2
15675333,NULL,NULL,"WILSON,  VICTOR D",NY,Syracuse,13207,Valley Drive,2231,NULL,NY,Onondaga,-76.15213359999998,42.992739,"NY, 13207, Valley Drive, 2231",1530173360,NULL,22,3
12342970,NULL,NULL,"ASHFORD,  DEBORAH A",NJ,CHESTER,7930.0,Winding Way,3,NULL,NULL,NULL,-74.6521171,40.7741978,"NJ, 7930.0, Winding Way, 3",1516617877,NULL,3,0
11129829,NULL,NULL,"GOY,  PATRICK M",IN,BOURBON,46504.0,11TH RD,2871.0,NULL,Indiana,50.0,-86.1112446,41.3173213,"IN, 46504.0, 11TH RD, 2871.0",1523353572,NULL,6,1
7742167,NULL,NULL,"BYBEE,  WILLIAM S",PA,HONESDALE BOROUGH,18431,GROVE ST,331,NULL,NULL,NULL,-75.2564129,41.5638534,"PA, 18431, GROVE ST, 331",1519340460,NULL,6,1
17530833,NULL,NULL,"SOTO,  CARLOS T",NY,Cohoes,12047,Reservoir Street,79,NULL,NY,Albany,-73.71165490000001,42.78248370000001,"NY, 12047, Reservoir Street, 79",1517220733,NULL,0,0
17222504,NULL,NULL,"KOLLIOPOULOS,  DEMETRIOS",CA,PALM SPRINGS,92262,AUBURN CT,2822,201,NULL,NULL,-116.5561761,33.86094,"CA, 92262, AUBURN CT, 2822",1522003503,NULL,8,2
7062286,NULL,NULL,"AYRES,  ANNE M",PA,MCKEESPORT,15132,OAKWOOD ST,3903,NULL,PA,ALLEGHENY,-79.8347792,40.3264273,"PA, 15132, OAKWOOD ST, 3903",1539329666,NULL,7,1
9113821,NULL,NULL,"SMITH,  HENRY R",IN,BARGERSVILLE,46131,S 200  E,3854,NULL,Indiana,41.0,-86.0684459,39.42059129999999,"IN, 46131, S 200  E, 3854",1539342520,NULL,9,2
16843724,NULL,NULL,"HOWARD,  TERRY L",FL,Unincorporated,33403.0,Uranus Ter,8714.0,NULL,NULL,NULL,-80.09140359999998,26.8042474,"FL, 33403.0, Uranus Ter, 8714.0",1545033560,NULL,29,3
17466214,NULL,NULL,"TELLEZ,  GUILLERMO",NY,Plattsburgh,12901,Cornelia Street,100,Apartment E3,NY,Clinton,-73.4578729,44.6993099,"NY, 12901, Cornelia Street, 100",1543206043,NULL,4,0
15705115,NULL,NULL,"BOHUS,  GREGORY J",CA,Davis,95618,ARENA DR,1911,NULL,NULL,NULL,-121.7051799,38.5641947,"CA, 95618, ARENA DR, 1911",1544232529,NULL,4,0
1385716,NULL,NULL,"ARROYO,  JOSE A",MA,TAUNTON,2780.0,COTTAGE STREET,40,2,MA,BRISTOL,-71.10177850000002,41.9218566,"MA, 2780.0, COTTAGE STREET, 40",1540213264,NULL,25,3
7846881,NULL,NULL,"BUCIO,  MARIA G",IN,WEBSTER,47392,DODGE ST,3196.0,NULL,NULL,NULL,-84.944854,39.9024028,"IN, 47392, DODGE ST, 3196.0",1540479107,NULL,6,1
17727984,NULL,NULL,"KURTOVIC,  ARIF",OH,TOLEDO,43607.0,MARWOOD AVE,2663,NULL,OH,LUC,-83.6072076,41.6598506,"OH, 43607.0, MARWOOD AVE, 2663",1527659638,NULL,5,0
23184129,NULL,NULL,"UMBLES,  JACQUELINE",HI,Kailua,96734.0,N KAINALU DR,327,NULL,NULL,NULL,-157.74379330000005,21.404256600000004,"HI, 96734.0, N KAINALU DR, 327",1526107109,NULL,2,0
11983005,NULL,NULL,"CORTEZ,  ABRAHAM P",CA,Thousand Oaks,91360.0,BIG SKY DR,3320,NULL,NULL,NULL,-118.8975087,34.224737899999994,"CA, 91360.0, BIG SKY DR, 3320",1523604796,NULL,17,3
18235642,NULL,NULL,"JILES,  MELINDA A",NY,Ulster,12449,Parish Lane,60,NULL,NY,Ulster,-74.0054767,41.983613,"NY, 12449, Parish Lane, 60",1539923872,NULL,57,3
6788463,NULL,NULL,"BAKER,  TIREANNA P",CO,Fort Collins,80525,Barnwood,1724,NULL,NULL,NULL,-105.0451666,40.557251,"CO, 80525, Barnwood, 1724",1542023054,NULL,27,3
10204998,NULL,NULL,"FARIAS,  ROGER",NJ,DELRAN,8075.0,US Highway  130,6002,NULL,NULL,NULL,-74.9493605,40.018137,"NJ, 8075.0, US Highway  130, 6002",1517684619,NULL,19,3
19987395,NULL,NULL,"MCGRAW,  NIKITA M",NY,Greenburgh,10591,Benedict Avenue,450,NULL,NY,Westchester,-73.8414056,41.0661308,"NY, 10591, Benedict Avenue, 450",1521714237,NULL,3,0
14137268,NULL,NULL,"HOWARD,  RONALD L",OH,NULL,45121.0,US RTE 62,9467,NULL,OH,BRO,-83.7666339,38.8926731,"OH, 45121.0, US RTE 62, 9467",1521232306,NULL,7,1
16073275,NULL,NULL,"HALTEK,  STEVEN R",NY,Rochester,14621,Hollenbeck Street,449,NULL,NY,Monroe,-77.616513,43.1871559,"NY, 14621, Hollenbeck Street, 449",1525544250,NULL,32,3
22113547,NULL,NULL,"DUFFY,  STEPHEN M",FL,Port Saint Lucie,34953.0,SW SAN ESTEBAN AVE,1241,NULL,FL,ST_LUCIE,-80.3870132,27.24756,"FL, 34953.0, SW SAN ESTEBAN AVE, 1241",1526691104,NULL,18,3
1968188,NULL,NULL,"PAGE,  SHANNON D",MA,WORCESTER,1607.0,MILLBURY STREET,1051,NULL,MA,WORCESTER,-71.7867739,42.2322897,"MA, 1607.0, MILLBURY STREET, 1051",1543568117,NULL,1,0
30273847,NULL,NULL,"KURGAN,  CHADD W",OR,Eugene,97401,KINSROW AVE,3580,APT 310,NULL,NULL,-123.0541318,44.0581295,"OR, 97401, KINSROW AVE, 3580",1529559337,NULL,10,2
11248789,NULL,NULL,"BAHENA,  LUIS M",IN,NOB,46060.0,VINE ST,1341,NULL,NULL,NULL,-86.0083573,40.04082920000001,"IN, 46060.0, VINE ST, 1341",1533835596,NULL,5,0
14726735,NULL,NULL,"STRICKLAND,  KENDAL K",NY,ROCHESTER,14611.0,FORBES ST,38,NULL,NULL,NULL,-77.6521724,43.1471201,"NY, 14611.0, FORBES ST, 38",1529954663,NULL,25,3
20004419,NULL,NULL,"DOYLE,  MARTIN P",CA,LIVERMORE,94551,PASEO LAGUNA SECO,1843,NULL,NULL,NULL,-121.7808739,37.6953375,"CA, 94551, PASEO LAGUNA SECO, 1843",1521268075,NULL,0,0
5737831,NULL,NULL,"STANFORD,  EDWARD S",PA,NULL,19147-5014,WHARTON ST,823,NULL,NULL,NULL,-75.15858349999998,39.93323710000001,"PA, 19147-5014, WHARTON ST, 823",1540209416,NULL,5,0
395413,NULL,NULL,"ROSA,  MARIA L",VA,FAIRFAX,22032,TALON CT,5523,NULL,VA,NULL,-77.3017335,38.8011152,"VA, 22032, TALON CT, 5523",1519482529,NULL,9,2
4199637,NULL,NULL,"HERTL,  PETER M",MN,Eden Prairie,55346,Ticonderoga Trail,6920,NULL,NULL,NULL,-93.5113923,44.8782919,"MN, 55346, Ticonderoga Trail, 6920",1545078382,NULL,120,3
24382126,NULL,NULL,"GUTIERREZ,  LINDA M",WI,APPLETON,54915.0,ROBINCREST CT,9,NULL,NULL,NULL,-88.4006412,44.2353499,"WI, 54915.0, ROBINCREST CT, 9",1529339520,NULL,22,3
5034458,NULL,NULL,"CARROLL,  PETER J",VA,SPRINGFIELD,22152,REXFORD CT,5766,NULL,VA,Fairfax County,-77.234564,38.7941114,"VA, 22152, REXFORD CT, 5766",1525053882,NULL,55,3
9963786,NULL,NULL,"VIDMAR,  JOSEPH A",GA,BUFORD,30519,CHEROKEE FARMS CV,2081.0,NULL,GA,NULL,-83.9777885,34.0765043,"GA, 30519, CHEROKEE FARMS CV, 2081.0",1518673157,NULL,5,0
18423890,NULL,NULL,"MACEDO,  LUSIA",OH,GRANGE,44050.0,CHUCKAR CT  LA,42293.0,NULL,NULL,NULL,-82.1458889,41.2066896,"OH, 44050.0, CHUCKAR CT  LA, 42293.0",1542710956,NULL,11,3
6273044,NULL,NULL,"LEWIS,  CHRISTOPHER",MI,DETROIT,48224,BEACONSFIELD,4635,NULL,MI,NULL,-82.9482332,42.3958394,"MI, 48224, BEACONSFIELD, 4635",1517402362,NULL,0,0
57193443,NULL,NULL,"MONTES,  JACQUELINE",NC,MATTHEWS,28105.0,PARK SQUARE PLACE,315,NULL,NULL,MECKLENBURG,-80.7208832,35.1140088,"NC, 28105.0, PARK SQUARE PLACE, 315",1545240311,NULL,5,0
12658957,NULL,NULL,"HEINZ,  CHRISTOPHE M",KS,NULL,66102,N  27TH ST,1701,NULL,KS,WYANDOTTE COUNTY,-94.6589393,39.12294110000001,"KS, 66102, N  27TH ST, 1701",1533884195,NULL,12,3
10544166,NULL,NULL,"MORENO,  SERGIO A",NJ,CAPE MAY,8204.0,Elwood Road,8,NULL,NULL,NULL,-74.9570343,38.99082429999999,"NJ, 8204.0, Elwood Road, 8",1544725413,NULL,9,2
21202101,NULL,NULL,"MORALES,  ALEX P",IL,Arlington Heights,60004.0,NORTH RACE AVENUE,1206,NULL,NULL,NULL,-88.00358320000002,42.0962797,"IL, 60004.0, NORTH RACE AVENUE, 1206",1524361670,NULL,55,3
9808438,NULL,NULL,"SMITH,  SHAWN N",IN,NULL,46205,CENTRAL AVE,2931.0,NULL,Indiana,49.0,-86.1492654,39.8096992,"IN, 46205, CENTRAL AVE, 2931.0",1542104574,NULL,6,1
3491956,NULL,NULL,"LABAK,  ALBERT",MN,NULL,56026,RADEL CT W,502,NULL,NULL,NULL,-93.3047878,43.8723223,"MN, 56026, RADEL CT W, 502",1526508702,NULL,9,2
15306332,NULL,NULL,"HUSBANDS,  PAUL R",OH,NULL,45631,LITTLE BULLSKIN RD,1212,NULL,OH,GAL,-82.2787349,38.7329921,"OH, 45631, LITTLE BULLSKIN RD, 1212",1517820663,NULL,1,0
14135218,NULL,NULL,"PRONEK,  NICHOLAS R",OH,NULL,45106.0,NEAL RD,12576,NULL,OH,BRO,-83.94642840000002,38.9837265,"OH, 45106.0, NEAL RD, 12576",1536636638,NULL,7,1
834154,NULL,NULL,"CARTER,  KEITH",UT,RIVERDALE,84405,SOUTH 635  WEST,3660,NULL,UT,49057 - Weber,-111.9956308,41.1954535,"UT, 84405, SOUTH 635  WEST, 3660",1534460813,NULL,4,0
5275933,NULL,NULL,"GODINEZ,  JUAN",CO,AURORA,80016,E BRIARWOOD PL,22803,NULL,ARAPAHOE,NULL,-104.7227601,39.5927263,"CO, 80016, E BRIARWOOD PL, 22803",1545837388,NULL,5,0
33437055,NULL,NULL,"BURGESS,  KEVIN J",FL,PALM COAST,32137,BRADDOCK LN,50,NULL,NULL,FLAGLER,-81.240491,29.557751,"FL, 32137, BRADDOCK LN, 50",1530217365,NULL,4,0
10794436,NULL,NULL,"NOVALEZ,  LUIS",NJ,LIVINGSTON,7039.0,Redwood Road,5,NULL,NULL,NULL,-74.3089023,40.8061803,"NJ, 7039.0, Redwood Road, 5",1545834273,NULL,21,3
24814028,NULL,NULL,"ORKOWSKI,  JAYSEN J",WI,City of Middleton,53562,Hillcrest Avenue,7730,NULL,NULL,NULL,-89.51675829999998,43.0929395,"WI, 53562, Hillcrest Avenue, 7730",1520550950,NULL,29,3
23944054,NULL,NULL,"SHERMAN,  SHELDON L",WI,CITY OF GREEN BAY,54311.0,UNIVERSITY AV,2610,NULL,NULL,NULL,-87.9518795,44.51412979999999,"WI, 54311.0, UNIVERSITY AV, 2610",1520691864,NULL,8,2
17199545,NULL,NULL,"ZISWA,  JESSICA D",NY,Syracuse,13204,Tallman Street,509,NULL,NY,Onondaga,-76.1562996,43.0361503,"NY, 13204, Tallman Street, 509",1526457093,NULL,0,0
2305836,NULL,NULL,"CORTEZ,  DANNY",MA,LEOMINSTER,1453.0,HERITAGE LANE,15,B01A005,MA,WORCESTER,-71.7496239,42.55685870000001,"MA, 1453.0, HERITAGE LANE, 15",1522506146,NULL,27,3
12500242,NULL,NULL,"BIENIASZ,  FILIP",KS,WICHITA,67211,S   LORRAINE AVE,309,NULL,KS,SEDGWICK COUNTY,-97.3003934,37.6822503,"KS, 67211, S   LORRAINE AVE, 309",1533255118,NULL,0,0
1142346,NULL,NULL,"LORENZO,  ANGEL L",MA,SWANSEA,2777.0,POND STREET,22,NULL,MA,BRISTOL,-71.2066998,41.7260412,"MA, 2777.0, POND STREET, 22",1529367239,NULL,0,0
16473941,NULL,NULL,"BARRY,  KENDEL L",CA,RIVERSIDE,92506,BEECHWOOD PL,3945,NULL,NULL,NULL,-117.38874479999998,33.969094899999995,"CA, 92506, BEECHWOOD PL, 3945",1536057894,NULL,29,3
19301135,NULL,NULL,"GONZALEZ,  ROBERT R",FL,Unincorporated,32818,Needlewood Lane,1713,NULL,NULL,NULL,-81.47041870000002,28.5618493,"FL, 32818, Needlewood Lane, 1713",1529936853,NULL,13,3
10628303,NULL,NULL,"ALARCON,  LUIS J",NJ,VINELAND,8361.0,Piacenzia Avenue,4505,NULL,NULL,NULL,-74.9427522,39.47109260000001,"NJ, 8361.0, Piacenzia Avenue, 4505",1528639499,NULL,7,1
9889915,NULL,NULL,"DUSICK,  PETER J",IN,NULL,46201,N ARSENAL AVE,106.0,NULL,Indiana,49.0,-86.13371109999999,39.7683506,"IN, 46201, N ARSENAL AVE, 106.0",1529396950,NULL,7,1
25756675,NULL,NULL,"CARNITHAN,  SHANE R",AZ,PHOENIX,85044.0,S SHOSHONI DR,12301.0,NULL,NULL,NULL,-111.98390790000002,33.3366237,"AZ, 85044.0, S SHOSHONI DR, 12301.0",1523215300,NULL,2,0
15200884,NULL,NULL,"KWIATKOWSKI,  ANNE M",FL,NULL,33127,NW 49TH ST,331,NULL,NULL,NULL,-80.2025068,25.8207684,"FL, 33127, NW 49TH ST, 331",1534392616,NULL,0,0
11822326,NULL,NULL,"VALDEZ,  LILIA",NJ,PASSAIC,7055.0,Paulison Avenue,427,NULL,NULL,NULL,-74.136921,40.8609811,"NJ, 7055.0, Paulison Avenue, 427",1538733975,NULL,0,0
25764874,NULL,NULL,"EARTHMAN,  ERNEST",AZ,MESA,85215.0,E MCKELLIPS RD,6209.0,120,NULL,NULL,-111.7002851,33.4497015,"AZ, 85215.0, E MCKELLIPS RD, 6209.0",1517305259,NULL,8,2
34156895,NULL,NULL,"FLORES,  VICTOR M",WA,ALGONA,98001,6TH AVE N,204,NULL,NULL,KING,-122.25397759999998,47.2848801,"WA, 98001, 6TH AVE N, 204",1541512188,NULL,9,2
896478,NULL,NULL,"JONES,  VALERIE M",UT,PAYSON,84651,SOUTH 100  WEST,412,NULL,UT,49049 - Utah,-111.7341541,40.03805670000001,"UT, 84651, SOUTH 100  WEST, 412",1515971160,NULL,21,3
29749193,NULL,NULL,"MOY,  KENNETH",FL,MIAMI,33168,NW 118TH ST,421,NULL,NULL,MIAMI-DADE,-80.205702,25.883042,"FL, 33168, NW 118TH ST, 421",1537345932,NULL,8,2
17132237,NULL,NULL,"PACHECO,  MIGUEL",CA,RIVERSIDE,92503,ORANGEWOOD LN,17778,NULL,NULL,NULL,-117.4462044,33.8618027,"CA, 92503, ORANGEWOOD LN, 17778",1539805483,NULL,7,1
6770294,NULL,NULL,"RAYBORN,  BILLY",PA,FOREST HILLS,15221,CENTURION DR,1987,NULL,PA,ALLEGHENY,-79.85364759999999,40.4228519,"PA, 15221, CENTURION DR, 1987",1524221708,NULL,22,3
8583710,NULL,NULL,"MAZUR,  STEVE L",CA,SAN DIEGO,92101,PACIFIC HWY,1325,3204,NULL,NULL,-117.1705169,32.7192631,"CA, 92101, PACIFIC HWY, 1325",1524386604,NULL,0,0
12683531,NULL,NULL,"MIKAL,  RICHARD D",NJ,SEA GIRT,8750,Dogwood Lane,2182,NULL,NULL,NULL,-74.0508854,40.1344022,"NJ, 8750, Dogwood Lane, 2182",1526372495,NULL,16,3
7204907,NULL,NULL,"DEGNAN,  ROBERT P",CO,Mead,80542,Main Street,441.0,NULL,NULL,NULL,-105.0003341,40.2372201,"CO, 80542, Main Street, 441.0",1540095436,NULL,5,0
17052285,NULL,NULL,"THOMAS,  LASHAWN M",OH,NULL,43103.0,DUVALL RD,6204,NULL,OH,PIC,-82.89824,39.7694135,"OH, 43103.0, DUVALL RD, 6204",1533914116,NULL,22,3
24673788,NULL,NULL,"DZIADKOWIEC,  TERESA",AZ,GILBERT,85297.0,E WATERMAN CT,4162.0,NULL,NULL,NULL,-111.6999815,33.2858343,"AZ, 85297.0, E WATERMAN CT, 4162.0",1530313046,NULL,20,3
21679737,NULL,NULL,"BOWENS,  MICHELLE D",FL,NULL,33771.0,LAKE AVE NE,101,APT 115,NULL,NULL,-82.77136709999998,27.9176295,"FL, 33771.0, LAKE AVE NE, 101",1524049429,NULL,9,2
16754352,NULL,NULL,"NELSON,  ANNA K",NY,Tonawanda,14150,Melody Lane,94,NULL,NY,Erie,-78.8356703,42.98443,"NY, 14150, Melody Lane, 94",1533528165,NULL,20,3
2135253,NULL,NULL,"CORNIER,  MIGUEL A",MA,LEE,1238.0,RAILROAD STREET,106,4,MA,BERKSHIRE,-73.2518932,42.3082283,"MA, 1238.0, RAILROAD STREET, 106",1539458195,NULL,20,3
18517886,NULL,NULL,"CHARLES,  SUSAN M",NY,Canaan,12060,Interstate 90 Eastbound,8186,NULL,NY,Columbia,-73.4956412,42.3897956,"NY, 12060, Interstate 90 Eastbound, 8186",1535451228,1553075855,2,0
13522016,NULL,NULL,"ROGOWSKI,  LOUIS C",CA,Los Angeles,90025.0,Thayer Avenue,1923,NULL,NULL,NULL,-118.4252242,34.0533564,"CA, 90025.0, Thayer Avenue, 1923",1537917985,NULL,4,0
20202415,NULL,NULL,"SORENSEN,  BRANDON A",WY,LANDER,82520.0,MARKET,275,NULL,NULL,NULL,-108.728255,42.8389281,"WY, 82520.0, MARKET, 275",1538167212,NULL,6,1
576931,NULL,NULL,"BERINGER,  VICTORIA A",VA,HERNDON,20171,CLAXTON DR,2605,NULL,VA,NULL,-77.3853084,38.9294437,"VA, 20171, CLAXTON DR, 2605",1543878690,NULL,2,0
7823634,NULL,NULL,"VARGAS,  ALEJANDRO",PA,Carlisle,17013.0,North  Spring Garden Street,135,NULL,PA,Cumberland County,-77.1799902,40.2029565,"PA, 17013.0, North  Spring Garden Street, 135",1532638924,NULL,29,3
31317842,NULL,NULL,"SWAIN,  STEVEN P",FL,ROYAL PALM BEACH,33411,CYPRESS TRCE,270,NULL,NULL,PALM BEACH,-80.24155999999998,26.68943,"FL, 33411, CYPRESS TRCE, 270",1522878757,NULL,2,0
3775426,NULL,NULL,"RICCIO,  MICHAEL K",MA,LYNN,1904.0,HANCOCK STREET,9,1,MA,ESSEX,-70.9623382,42.4727816,"MA, 1904.0, HANCOCK STREET, 9",1530364959,NULL,22,3
18879607,NULL,NULL,"EMMANUEL,  ABRAHAM",CA,NULL,90023,E INEZ ST,3074,NULL,NULL,NULL,-118.20371000000002,34.03176,"CA, 90023, E INEZ ST, 3074",1533128605,NULL,9,2
56677123,NULL,NULL,"DON,  DONALD M",NC,NULL,28377.0,DIAL ROAD,1070,NULL,NULL,HOKE,-79.2081391,34.8603425,"NC, 28377.0, DIAL ROAD, 1070",1533301425,NULL,9,2
24824742,NULL,NULL,"SHAEVEL,  RACHEL A",WI,Village of DeForest,53532,Shooting Star Circle,853,NULL,NULL,NULL,-89.329083,43.2374141,"WI, 53532, Shooting Star Circle, 853",1529927524,NULL,6,1
5832653,NULL,NULL,"MAHER,  PETER",CO,Broomfield,80023.0,Lowell Boulevard,16211,NULL,NULL,NULL,-105.0395545,39.99046120000001,"CO, 80023.0, Lowell Boulevard, 16211",1538328607,NULL,8,2
21205343,NULL,NULL,"CALES,  WILLIAM R",NM,NULL,87505,CALLE DELFINO,2583,NULL,NULL,NULL,-105.98236029999998,35.6375881,"NM, 87505, CALLE DELFINO, 2583",1532353400,NULL,6,1
3917017,NULL,NULL,"BLACK,  CAITLYN",MN,Plymouth,55442,Nathan Lane North,6000,NULL,NULL,NULL,-93.4057495,45.06224210000001,"MN, 55442, Nathan Lane North, 6000",1545610189,NULL,0,0
5311114,NULL,NULL,"CIEZCZAK,  MAHITA",MI,NULL,48089.0,ALBERTA,14880.0,NULL,NULL,NULL,-82.9692665,42.47580170000001,"MI, 48089.0, ALBERTA, 14880.0",1540317299,NULL,0,0
14133498,NULL,NULL,"GONOUDE,  AMBROSE G",OH,NULL,45106.0,OAKLAND RD,4210,NULL,OH,BRO,-83.9106857,39.00158920000001,"OH, 45106.0, OAKLAND RD, 4210",1516246988,NULL,6,1
18632366,NULL,NULL,"BRILL,  MATTHEW R",OH,WILMINGTON,45177,N WALL ST,264,NULL,OH,CLI,-83.8209282,39.4492367,"OH, 45177, N WALL ST, 264",1534128271,NULL,8,2
29060816,NULL,NULL,"ACEVEDO,  ERIC",FL,FORT MYERS,33919,BANYAN COVE CIR,8939,NULL,NULL,LEE,-81.901301,26.568417,"FL, 33919, BANYAN COVE CIR, 8939",1518503574,NULL,8,2
51704094,NULL,NULL,"BIELFELDT,  CHRISTOPHE M",NC,NULL,27341,CAGLE RD,832,NULL,NULL,NULL,-79.7477392,35.49776890000001,"NC, 27341, CAGLE RD, 832",1524197197,NULL,27,3
1898023,NULL,NULL,"ANELLO,  PHILLIP A",MA,OTIS,1253,MONTEREY ROAD,195,NULL,MA,BERKSHIRE,-73.10004,42.1966445,"MA, 1253, MONTEREY ROAD, 195",1529755097,NULL,7,1
15930600,NULL,NULL,"BROWN,  RYAN P",NY,Perinton,14450,Courtney Drive,4,NULL,NY,Monroe,-77.4383212,43.0679699,"NY, 14450, Courtney Drive, 4",1543649826,NULL,8,2
11273455,NULL,NULL,"BATTS,  MICHAEL E",IA,DUBUQUE,52001,LEMON ST,3124,NULL,NULL,NULL,-90.6833434,42.5266472,"IA, 52001, LEMON ST, 3124",1524186068,NULL,1,0
15237716,NULL,NULL,"MANNION,  MICHAEL T",OH,AURORA,44202.0,ELM CREEK WAY,9,NULL,OH,POR,-81.3616873,41.3165901,"OH, 44202.0, ELM CREEK WAY, 9",1524341166,NULL,4,0
8546235,NULL,NULL,"JACKSON,  JASMINE",CA,San Diego,92123,MISSION CENTER RD,5910,A,NULL,NULL,-117.1538676,32.7824076,"CA, 92123, MISSION CENTER RD, 5910",1518232645,NULL,8,2
5443220,NULL,NULL,"LOPEZ,  ANGELINA",PA,NULL,19128-4328,PAOLI AVE,478,NULL,NULL,NULL,-75.2294373,40.0436666,"PA, 19128-4328, PAOLI AVE, 478",1520768804,NULL,1,0
5743130,NULL,NULL,"SEXTON,  ANDREA L",PA,NULL,19154-3003,BISCAYNE DR,12577,NULL,NULL,NULL,-74.96661490000002,40.0918316,"PA, 19154-3003, BISCAYNE DR, 12577",1516096007,NULL,52,3
19547436,NULL,NULL,"MOLESKY,  KENNETH E",OH,CINCINNATI HAM OH,45212.0,BRIARCLIFFE AV,2625.0,NULL,OH,NULL,-84.4407095,39.1802786,"OH, 45212.0, BRIARCLIFFE AV, 2625.0",1540081166,NULL,13,3
4162328,NULL,NULL,"WILLIAMS,  KENNETH A",MN,Richfield,55423,Washburn Circle South,2945,NULL,NULL,NULL,-93.3174665,44.86314210000001,"MN, 55423, Washburn Circle South, 2945",1516671166,NULL,8,2
26001271,NULL,NULL,"OROZCO,  ROBERTO",WI,MADISON,53715.0,CHANDLER STREET,919,NULL,NULL,NULL,-89.4016589,43.0639268,"WI, 53715.0, CHANDLER STREET, 919",1529206944,NULL,13,3
12819826,NULL,NULL,"LEMPERIS,  BONNIE M",ME,Cape Elizabeth,4107.0,Dearborn Dr,16,NULL,ME,Cumberland,-70.2361822,43.5970367,"ME, 4107.0, Dearborn Dr, 16",1524135064,NULL,21,3
33585803,NULL,NULL,"HARRIS,  JESSE E",FL,BRADENTON,34211,CESSNA RUN,6101,NULL,NULL,MANATEE,-82.369359,27.432703000000004,"FL, 34211, CESSNA RUN, 6101",1515571492,NULL,1,0
4966538,NULL,NULL,"BROWN,  CHENESE",MI,NULL,48442.0,CLINTON ST,9101.0,NULL,NULL,NULL,-83.62057740000002,42.73099000000001,"MI, 48442.0, CLINTON ST, 9101.0",1537449772,NULL,21,3
30723802,NULL,NULL,"LYNCH,  JOSEPH E",FL,ORLANDO,32809,FORESTER AVE,1315,NULL,NULL,ORANGE,-81.39448399999998,28.455991,"FL, 32809, FORESTER AVE, 1315",1542787887,NULL,0,0
20303601,NULL,NULL,"KILLEN,  DEBRA A",NY,Goshen,10924,Spring Street,10,NULL,NY,Orange,-74.32973879999999,41.4035178,"NY, 10924, Spring Street, 10",1520076959,NULL,1,0
13421803,NULL,NULL,"AKERSON,  WILLIE L",ME,Corinna,4928.0,Airport Rd,277,NULL,ME,Penobscot,-69.2537025,44.9975048,"ME, 4928.0, Airport Rd, 277",1544364841,NULL,2,0
10662690,NULL,NULL,"CAMPER,  FONTAINE",IN,HOBART,46342,Wisconsin St,6258,NULL,Indiana,45.0,-87.3060113,41.50486179999999,"IN, 46342, Wisconsin St, 6258",1541875285,NULL,9,2
4328827,NULL,NULL,"DIGBY,  THOMAS D",VA,CHESAPEAKE,23320,MCCOSH DR,300,NULL,VA,Chesapeake City,-76.2620747,36.7695535,"VA, 23320, MCCOSH DR, 300",1528993580,NULL,16,3
23390306,NULL,NULL,"HOUSTON,  ROBERT J",IL,DOWNERS GROVE     ,60515.0,MAPLE AVE,2900,9A,IL,NULL,-88.0545032,41.7869352,"IL, 60515.0, MAPLE AVE, 2900",1543056182,NULL,6,1
32737154,NULL,NULL,"COWIN,  JASON E",WA,University Place,98466,21ST ST W,7719,NULL,WA,NULL,-122.5407766,47.2410024,"WA, 98466, 21ST ST W, 7719",1519254747,NULL,20,3
19670141,NULL,NULL,"GOMEZ,  VICTOR M",CA,PLEASANTON,94588,MASON ST,4750,NULL,NULL,NULL,-121.9118572,37.6883279,"CA, 94588, MASON ST, 4750",1517304719,NULL,2,0
